Time,Name,Value
3.5100000000003395,Breathing.RespMusclePressure,0.1440656565656566
3.5250000000003445,Breathing.RespMusclePressure,0.17058080808080808
3.5400000000003495,Breathing.RespMusclePressure,0.1970959595959596
3.5550000000003545,Breathing.RespMusclePressure,0.22361111111111112
3.5700000000003596,Breathing.RespMusclePressure,0.25012626262626264
3.5850000000003646,Breathing.RespMusclePressure,0.2766414141414142
3.6000000000003696,Breathing.RespMusclePressure,0.3031565656565657
3.6150000000003746,Breathing.RespMusclePressure,0.3296717171717172
3.6300000000003796,Breathing.RespMusclePressure,0.3561868686868687
3.6450000000003846,Breathing.RespMusclePressure,0.3827020202020202
3.6600000000003896,Breathing.RespMusclePressure,0.40921717171717176
3.6750000000003946,Breathing.RespMusclePressure,0.43573232323232325
3.6900000000003996,Breathing.RespMusclePressure,0.4622474747474748
3.7050000000004046,Breathing.RespMusclePressure,0.4887626262626263
3.7200000000004096,Breathing.RespMusclePressure,0.5152777777777778
3.7350000000004147,Breathing.RespMusclePressure,0.5417929292929293
3.7500000000004197,Breathing.RespMusclePressure,0.5683080808080808
3.7650000000004247,Breathing.RespMusclePressure,0.5948232323232324
3.7800000000004297,Breathing.RespMusclePressure,0.6213383838383839
3.7950000000004347,Breathing.RespMusclePressure,0.6478535353535354
3.8100000000004397,Breathing.RespMusclePressure,0.6743686868686869
3.8250000000004447,Breathing.RespMusclePressure,0.7008838383838385
3.8400000000004497,Breathing.RespMusclePressure,0.72739898989899
3.8550000000004547,Breathing.RespMusclePressure,0.7539141414141415
3.8700000000004597,Breathing.RespMusclePressure,0.780429292929293
3.8850000000004647,Breathing.RespMusclePressure,0.8069444444444445
3.9000000000004698,Breathing.RespMusclePressure,0.8334595959595961
3.9150000000004748,Breathing.RespMusclePressure,0.8599747474747476
3.9300000000004798,Breathing.RespMusclePressure,0.886489898989899
3.945000000000485,Breathing.RespMusclePressure,0.9130050505050505
3.96000000000049,Breathing.RespMusclePressure,0.9395202020202021
3.975000000000495,Breathing.RespMusclePressure,0.9660353535353536
3.9900000000005,Breathing.RespMusclePressure,0.9925505050505051
4.0050000000005,Breathing.RespMusclePressure,0.9634234156737402
4.020000000000492,Breathing.RespMusclePressure,0.9134376534660473
4.035000000000483,Breathing.RespMusclePressure,0.8659960571604356
4.050000000000475,Breathing.RespMusclePressure,0.8209691342804188
4.065000000000467,Breathing.RespMusclePressure,0.7782339832331692
4.080000000000458,Breathing.RespMusclePressure,0.7376739578479617
4.09500000000045,Breathing.RespMusclePressure,0.699178348988881
4.110000000000442,Breathing.RespMusclePressure,0.6626420823727408
4.125000000000433,Breathing.RespMusclePressure,0.627965431767414
4.140000000000425,Breathing.RespMusclePressure,0.5950537467877363
4.155000000000417,Breathing.RespMusclePressure,0.5638171945460055
4.1700000000004085,Breathing.RespMusclePressure,0.5341705144519031
4.1850000000004,Breathing.RespMusclePressure,0.5060327854925644
4.200000000000392,Breathing.RespMusclePressure,0.4793272053575829
4.2150000000003836,Breathing.RespMusclePressure,0.45398088080606946
4.230000000000375,Breathing.RespMusclePressure,0.4299246287035687
4.245000000000367,Breathing.RespMusclePressure,0.40709278718576103
4.260000000000359,Breathing.RespMusclePressure,0.3854230364335191
4.27500000000035,Breathing.RespMusclePressure,0.3648562285701218
4.290000000000342,Breathing.RespMusclePressure,0.34533622621632726
4.305000000000334,Breathing.RespMusclePressure,0.32680974926264006
4.320000000000325,Breathing.RespMusclePressure,0.3092262294405341
4.335000000000317,Breathing.RespMusclePressure,0.29253767229568184
4.350000000000309,Breathing.RespMusclePressure,0.27669852618644514
4.3650000000003,Breathing.RespMusclePressure,0.2616655579500547
4.380000000000292,Breathing.RespMusclePressure,0.24739773489711023
4.395000000000284,Breathing.RespMusclePressure,0.23385611281230156
4.4100000000002755,Breathing.RespMusclePressure,0.22100372965564782
4.425000000000267,Breathing.RespMusclePressure,0.20880550467411163
4.440000000000259,Breathing.RespMusclePressure,0.1972281426482104
4.4550000000002505,Breathing.RespMusclePressure,0.1862400430122666
4.470000000000242,Breathing.RespMusclePressure,0.17581121360023735
4.485000000000234,Breathing.RespMusclePressure,0.16591318878169342
4.500000000000226,Breathing.RespMusclePressure,0.15651895176449696
4.515000000000217,Breathing.RespMusclePressure,0.14760286085210353
4.530000000000209,Breathing.RespMusclePressure,0.13914057945420577
4.545000000000201,Breathing.RespMusclePressure,0.13110900965968195
4.560000000000192,Breathing.RespMusclePressure,0.12348622919053666
4.575000000000184,Breathing.RespMusclePressure,0.11625143156474724
4.590000000000176,Breathing.RespMusclePressure,0.10938486930469074
4.605000000000167,Breathing.RespMusclePressure,0.10286780003613781
4.620000000000159,Breathing.RespMusclePressure,0.09668243533068949
4.635000000000151,Breathing.RespMusclePressure,0.09081189215202216
4.6500000000001425,Breathing.RespMusclePressure,0.08524014677341243
4.665000000000134,Breathing.RespMusclePressure,0.07995199104075901
4.680000000000126,Breathing.RespMusclePressure,0.07493299086172127
4.6950000000001175,Breathing.RespMusclePressure,0.07016944680766947
4.710000000000109,Breathing.RespMusclePressure,0.06564835672090988
4.725000000000101,Breathing.RespMusclePressure,0.06135738022512001
4.740000000000093,Breathing.RespMusclePressure,0.057284805042125166
4.755000000000084,Breathing.RespMusclePressure,0.053419515023077326
4.770000000000076,Breathing.RespMusclePressure,0.04975095980677704
4.785000000000068,Breathing.RespMusclePressure,0.04626912602232032
4.800000000000059,Breathing.RespMusclePressure,0.042964509957467874
4.815000000000051,Breathing.RespMusclePressure,0.039828091618134415
4.830000000000043,Breathing.RespMusclePressure,0.03685131010819328
4.845000000000034,Breathing.RespMusclePressure,0.034026040262395016
4.860000000000026,Breathing.RespMusclePressure,0.031344570468619395
4.875000000000018,Breathing.RespMusclePressure,0.028799581618926186
4.8900000000000095,Breathing.RespMusclePressure,0.026384127131951353
4.905000000000001,Breathing.RespMusclePressure,0.024091613992119666
4.919999999999993,Breathing.RespMusclePressure,0.021915784753919768
4.9349999999999845,Breathing.RespMusclePressure,0.019850700462122377
4.949999999999976,Breathing.RespMusclePressure,0.01789072444132192
4.964999999999968,Breathing.RespMusclePressure,0.016030506910555055
4.97999999999996,Breathing.RespMusclePressure,0.014264970381001402
4.994999999999951,Breathing.RespMusclePressure,0.012589295796909447
5.009999999999943,Breathing.RespMusclePressure,0.01099890938191887
5.024999999999935,Breathing.RespMusclePressure,0.009489470154876325
5.039999999999926,Breathing.RespMusclePressure,0.008056858081068917
5.054999999999918,Breathing.RespMusclePressure,0.0066971628265338895
5.06999999999991,Breathing.RespMusclePressure,0.0054066730847493905
5.084999999999901,Breathing.RespMusclePressure,0.004181866446573312
5.099999999999893,Breathing.RespMusclePressure,0.0030193997857800446
5.114999999999885,Breathing.RespMusclePressure,0.0019161001339524065
5.129999999999876,Breathing.RespMusclePressure,0.0008689560198215788
5.144999999999868,Breathing.RespMusclePressure,0.0035353535353535356
5.15999999999986,Breathing.RespMusclePressure,0.030050505050505053
5.1749999999998515,Breathing.RespMusclePressure,0.05656565656565657
5.189999999999843,Breathing.RespMusclePressure,0.08308080808080809
5.204999999999835,Breathing.RespMusclePressure,0.10959595959595961
5.219999999999827,Breathing.RespMusclePressure,0.13611111111111113
5.234999999999818,Breathing.RespMusclePressure,0.16262626262626265
5.24999999999981,Breathing.RespMusclePressure,0.18914141414141417
5.264999999999802,Breathing.RespMusclePressure,0.21565656565656569
5.279999999999793,Breathing.RespMusclePressure,0.2421717171717172
5.294999999999785,Breathing.RespMusclePressure,0.2686868686868687
5.309999999999777,Breathing.RespMusclePressure,0.29520202020202024
5.324999999999768,Breathing.RespMusclePressure,0.32171717171717173
5.33999999999976,Breathing.RespMusclePressure,0.3482323232323233
5.354999999999752,Breathing.RespMusclePressure,0.3747474747474748
5.369999999999743,Breathing.RespMusclePressure,0.4012626262626263
5.384999999999735,Breathing.RespMusclePressure,0.4277777777777778
5.399999999999727,Breathing.RespMusclePressure,0.45429292929292936
5.4149999999997185,Breathing.RespMusclePressure,0.48080808080808085
5.42999999999971,Breathing.RespMusclePressure,0.5073232323232324
5.444999999999702,Breathing.RespMusclePressure,0.5338383838383839
5.4599999999996935,Breathing.RespMusclePressure,0.5603535353535354
5.474999999999685,Breathing.RespMusclePressure,0.5868686868686869
5.489999999999677,Breathing.RespMusclePressure,0.6133838383838385
5.504999999999669,Breathing.RespMusclePressure,0.63989898989899
5.51999999999966,Breathing.RespMusclePressure,0.6664141414141415
5.534999999999652,Breathing.RespMusclePressure,0.692929292929293
5.549999999999644,Breathing.RespMusclePressure,0.7194444444444446
5.564999999999635,Breathing.RespMusclePressure,0.745959595959596
5.579999999999627,Breathing.RespMusclePressure,0.7724747474747475
5.594999999999619,Breathing.RespMusclePressure,0.798989898989899
5.60999999999961,Breathing.RespMusclePressure,0.8255050505050506
5.624999999999602,Breathing.RespMusclePressure,0.8520202020202021
5.639999999999594,Breathing.RespMusclePressure,0.8785353535353536
5.6549999999995855,Breathing.RespMusclePressure,0.9050505050505051
5.669999999999577,Breathing.RespMusclePressure,0.9315656565656566
5.684999999999569,Breathing.RespMusclePressure,0.9580808080808082
5.6999999999995605,Breathing.RespMusclePressure,0.9845959595959597
5.714999999999552,Breathing.RespMusclePressure,0.9789354659744259
5.729999999999544,Breathing.RespMusclePressure,0.9281601743546899
5.744999999999536,Breathing.RespMusclePressure,0.8799692339562155
5.759999999999527,Breathing.RespMusclePressure,0.834231106957717
5.774999999999519,Breathing.RespMusclePressure,0.7908209505251393
5.789999999999511,Breathing.RespMusclePressure,0.7496202760514618
5.804999999999502,Breathing.RespMusclePressure,0.7105166257404477
5.819999999999494,Breathing.RespMusclePressure,0.6734032656515736
5.834999999999486,Breathing.RespMusclePressure,0.6381788943683006
5.849999999999477,Breathing.RespMusclePressure,0.6047473664944926
5.864999999999469,Breathing.RespMusclePressure,0.5730174302242619
5.879999999999461,Breathing.RespMusclePressure,0.5429024782689348
5.8949999999994525,Breathing.RespMusclePressure,0.5143203114612904
5.909999999999444,Breathing.RespMusclePressure,0.48719291439182605
5.924999999999436,Breathing.RespMusclePressure,0.46144624246464466
5.9399999999994275,Breathing.RespMusclePressure,0.43701001979173354
5.954999999999419,Breathing.RespMusclePressure,0.4138175473739805
5.969999999999411,Breathing.RespMusclePressure,0.3918055210453564
5.984999999999403,Breathing.RespMusclePressure,0.37091385868334154
5.999999999999394,Breathing.RespMusclePressure,0.35108553621396216
6.014999999999386,Breathing.RespMusclePressure,0.3322664319638121
6.029999999999378,Breathing.RespMusclePressure,0.31440517893421555
6.044999999999369,Breathing.RespMusclePressure,0.2974530245943125
6.059999999999361,Breathing.RespMusclePressure,0.28136369781036824
6.074999999999353,Breathing.RespMusclePressure,0.26609328254809017
6.089999999999344,Breathing.RespMusclePressure,0.25160009800322086
6.104999999999336,Breathing.RespMusclePressure,0.23784458483322063
6.119999999999328,Breathing.RespMusclePressure,0.22478919717950907
6.134999999999319,Breathing.RespMusclePressure,0.21239830018553804
6.149999999999311,Breathing.RespMusclePressure,0.20063807273097053
6.164999999999303,Breathing.RespMusclePressure,0.18947641511647687
6.1799999999992945,Breathing.RespMusclePressure,0.17888286144717283
6.194999999999286,Breathing.RespMusclePressure,0.16882849647554882
6.209999999999278,Breathing.RespMusclePressure,0.15928587667691224
6.22499999999927,Breathing.RespMusclePressure,0.150228955341917
6.239999999999261,Breathing.RespMusclePressure,0.1416330114817191
6.254999999999253,Breathing.RespMusclePressure,0.1334745823517048
6.269999999999245,Breathing.RespMusclePressure,0.12573139940961267
6.284999999999236,Breathing.RespMusclePressure,0.11838232753324746
6.299999999999228,Breathing.RespMusclePressure,0.11140730733187933
6.31499999999922,Breathing.RespMusclePressure,0.10478730039386633
6.329999999999211,Breathing.RespMusclePressure,0.09850423732105343
6.344999999999203,Breathing.RespMusclePressure,0.09254096840810662
6.359999999999195,Breathing.RespMusclePressure,0.08688121683216117
6.374999999999186,Breathing.RespMusclePressure,0.08150953422501404
6.389999999999178,Breathing.RespMusclePressure,0.076411258506595
6.40499999999917,Breathing.RespMusclePressure,0.07157247386462115
6.4199999999991615,Breathing.RespMusclePressure,0.06697997277120009
6.434999999999153,Breathing.RespMusclePressure,0.06262121993270414
6.449999999999145,Breathing.RespMusclePressure,0.05848431807451784
6.4649999999991365,Breathing.RespMusclePressure,0.05455797546726628
6.479999999999128,Breathing.RespMusclePressure,0.05083147510588769
6.49499999999912,Breathing.RespMusclePressure,0.04729464545742369
6.509999999999112,Breathing.RespMusclePressure,0.04393783269768299
6.524999999999103,Breathing.RespMusclePressure,0.04075187436099816
6.539999999999095,Breathing.RespMusclePressure,0.037728074331152106
6.554999999999087,Breathing.RespMusclePressure,0.03485817910521165
6.569999999999078,Breathing.RespMusclePressure,0.03213435526548001
6.58499999999907,Breathing.RespMusclePressure,0.029549168098077734
6.599999999999062,Breathing.RespMusclePressure,0.027095561299790842
6.614999999999053,Breathing.RespMusclePressure,0.024766837717796197
6.629999999999045,Breathing.RespMusclePressure,0.02255664106969257
6.644999999999037,Breathing.RespMusclePressure,0.020458938593942155
6.6599999999990285,Breathing.RespMusclePressure,0.018468004583366695
6.67499999999902,Breathing.RespMusclePressure,0.01657840475675252
6.689999999999012,Breathing.RespMusclePressure,0.014784981425906788
6.7049999999990035,Breathing.RespMusclePressure,0.013082839417678
6.719999999998995,Breathing.RespMusclePressure,0.011467332712514957
6.734999999998987,Breathing.RespMusclePressure,0.009934051763093747
6.749999999998979,Breathing.RespMusclePressure,0.00847881145839892
6.76499999999897,Breathing.RespMusclePressure,0.0070976397004065715
6.779999999998962,Breathing.RespMusclePressure,0.005786766562189199
6.794999999998954,Breathing.RespMusclePressure,0.004542613997849429
6.809999999998945,Breathing.RespMusclePressure,0.0033617860761954704
6.824999999998937,Breathing.RespMusclePressure,0.0022410597115011645
6.839999999998929,Breathing.RespMusclePressure,0.0011773758660500661
6.85499999999892,Breathing.RespMusclePressure,0.00016783120045075827
6.869999999998912,Breathing.RespMusclePressure,0.0220959595959596
6.884999999998904,Breathing.RespMusclePressure,0.04861111111111111
6.8999999999988955,Breathing.RespMusclePressure,0.07512626262626264
6.914999999998887,Breathing.RespMusclePressure,0.10164141414141414
6.929999999998879,Breathing.RespMusclePressure,0.12815656565656566
6.9449999999988705,Breathing.RespMusclePressure,0.15467171717171718
6.959999999998862,Breathing.RespMusclePressure,0.1811868686868687
6.974999999998854,Breathing.RespMusclePressure,0.20770202020202022
6.989999999998846,Breathing.RespMusclePressure,0.23421717171717174
7.004999999998837,Breathing.RespMusclePressure,0.26073232323232326
7.019999999998829,Breathing.RespMusclePressure,0.28724747474747475
7.034999999998821,Breathing.RespMusclePressure,0.3137626262626263
7.049999999998812,Breathing.RespMusclePressure,0.3402777777777778
7.064999999998804,Breathing.RespMusclePressure,0.36679292929292934
7.079999999998796,Breathing.RespMusclePressure,0.39330808080808083
7.094999999998787,Breathing.RespMusclePressure,0.4198232323232324
7.109999999998779,Breathing.RespMusclePressure,0.44633838383838387
7.124999999998771,Breathing.RespMusclePressure,0.4728535353535354
7.1399999999987624,Breathing.RespMusclePressure,0.4993686868686869
7.154999999998754,Breathing.RespMusclePressure,0.5258838383838385
7.169999999998746,Breathing.RespMusclePressure,0.55239898989899
